task_instance_id,task_type,display_name,display_name_with_criticality,criticality,product_line,original_task_id,team,scheduled_start,scheduled_end,duration_minutes,mechanics_required,slack_hours,slack_days,priority_score,shift,global_priority
Product B_70,Production,Product B Task 70,🔴 Product B Task 70 [CRITICAL],CRITICAL,Product B,70,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:30:00,60,1,0.0,0.0,49158.0,2nd,357
Product C_58,Production,Product C Task 58,🔴 Product C Task 58 [CRITICAL],CRITICAL,Product C,58,Mechanic Team 5,2025-09-04 14:30:00,2025-09-04 15:30:00,60,2,0.0,0.0,49573.0,2nd,358
Product B_55,Production,Product B Task 55,🔴 Product B Task 55 [CRITICAL],CRITICAL,Product B,55,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:20:00,50,4,0.16666666666666666,0.006944444444444444,49585.0,2nd,359
Product A_66,Production,Product A Task 66,🔴 Product A Task 66 [CRITICAL],CRITICAL,Product A,66,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:30:00,60,1,14.5,0.6041666666666666,49928.0,2nd,360
Product A_65,Production,Product A Task 65,🔴 Product A Task 65 [CRITICAL],CRITICAL,Product A,65,Mechanic Team 5,2025-09-04 14:30:00,2025-09-04 14:50:00,20,1,24.666666666666668,1.027777777777778,49986.0,2nd,361
Product E_19,Production,Product E Task 19,🟡 Product E Task 19 [BUFFER],BUFFER,Product E,19,Mechanic Team 5,2025-09-04 14:30:00,2025-09-04 14:50:00,20,2,119.66666666666667,4.986111111111112,48491.0,2nd,362
Product A_QI_158,Quality Inspection,Product A QI for Task 58,🟢 Product A QI for Task 58 [FLEXIBLE],FLEXIBLE,Product A,158,Quality Team 5,2025-09-04 14:30:00,2025-09-04 15:15:00,45,1,127.75,5.322916666666667,49552.0,2nd,363
Product B_72,Production,Product B Task 72,🔴 Product B Task 72 [CRITICAL],CRITICAL,Product B,72,Mechanic Team 5,2025-09-04 15:15:00,2025-09-04 17:15:00,120,1,0.0,0.0,49371.0,2nd,364
Product C_51,Production,Product C Task 51,🟡 Product C Task 51 [BUFFER],BUFFER,Product C,51,Mechanic Team 2,2025-09-04 15:15:00,2025-09-04 15:45:00,30,2,94.75,3.9479166666666665,49804.0,2nd,365
Product B_QI_155,Quality Inspection,Product B QI for Task 55,🔴 Product B QI for Task 55 [CRITICAL],CRITICAL,Product B,155,Quality Team 2,2025-09-04 15:30:00,2025-09-04 16:15:00,45,1,0.0,0.0,49584.0,2nd,366
Product A_QI_162,Quality Inspection,Product A QI for Task 62,🔴 Product A QI for Task 62 [CRITICAL],CRITICAL,Product A,162,Quality Team 2,2025-09-04 15:30:00,2025-09-04 16:15:00,45,1,6.75,0.28125,48877.0,2nd,367
Product B_QI_170,Quality Inspection,Product B QI for Task 70,🔴 Product B QI for Task 70 [CRITICAL],CRITICAL,Product B,170,Quality Team 2,2025-09-04 15:30:00,2025-09-04 16:15:00,45,1,13.75,0.5729166666666666,49157.0,2nd,368
Product B_74,Production,Product B Task 74,🔴 Product B Task 74 [CRITICAL],CRITICAL,Product B,74,Mechanic Team 2,2025-09-04 15:30:00,2025-09-04 16:30:00,60,3,15.75,0.65625,50058.0,2nd,369
Product C_QI_158,Quality Inspection,Product C QI for Task 58,🟢 Product C QI for Task 58 [FLEXIBLE],FLEXIBLE,Product C,158,Quality Team 5,2025-09-04 15:30:00,2025-09-04 16:15:00,45,1,150.75,6.28125,49572.0,2nd,370
Product B_QI_164,Quality Inspection,Product B QI for Task 64,🔴 Product B QI for Task 64 [CRITICAL],CRITICAL,Product B,164,Quality Team 2,2025-09-04 16:30:00,2025-09-04 17:15:00,45,2,0.0,0.0,48545.0,2nd,371
Product B_71,Production,Product B Task 71,🔴 Product B Task 71 [CRITICAL],CRITICAL,Product B,71,Mechanic Team 2,2025-09-04 17:15:00,2025-09-04 17:55:00,40,1,0.0,0.0,50337.0,2nd,372
Product B_86,Production,Product B Task 86,🔴 Product B Task 86 [CRITICAL],CRITICAL,Product B,86,Mechanic Team 2,2025-09-04 17:15:00,2025-09-04 18:15:00,60,3,11.75,0.4895833333333333,50583.0,2nd,373
Product B_QI_172,Quality Inspection,Product B QI for Task 72,🔴 Product B QI for Task 72 [CRITICAL],CRITICAL,Product B,172,Quality Team 5,2025-09-04 17:15:00,2025-09-04 18:00:00,45,2,12.75,0.53125,49370.0,2nd,374
Product A_50,Production,Product A Task 50,🔴 Product A Task 50 [CRITICAL],CRITICAL,Product A,50,Mechanic Team 3,2025-09-04 23:00:00,2025-09-05 00:00:00,60,3,0.0,0.0,48053.0,3rd,375
Product A_60,Production,Product A Task 60,🔴 Product A Task 60 [CRITICAL],CRITICAL,Product A,60,Mechanic Team 3,2025-09-04 23:00:00,2025-09-05 00:30:00,90,2,0.0,0.0,49022.0,3rd,376
Product E_QI_124,Quality Inspection,Product E QI for Task 24,🔴 Product E QI for Task 24 [CRITICAL],CRITICAL,Product E,124,Quality Team 3,2025-09-04 23:00:00,2025-09-04 23:45:00,45,2,6.25,0.2604166666666667,46620.0,3rd,377
Product A_67,Production,Product A Task 67,🔴 Product A Task 67 [CRITICAL],CRITICAL,Product A,67,Mechanic Team 3,2025-09-04 23:00:00,2025-09-04 23:50:00,50,1,23.166666666666668,0.9652777777777778,50055.0,3rd,378
Product B_73,Production,Product B Task 73,🟡 Product B Task 73 [BUFFER],BUFFER,Product B,73,Mechanic Team 3,2025-09-04 23:00:00,2025-09-04 23:20:00,20,2,79.16666666666667,3.298611111111111,50566.0,3rd,379
Product A_QI_150,Quality Inspection,Product A QI for Task 50,🔴 Product A QI for Task 50 [CRITICAL],CRITICAL,Product A,150,Quality Team 3,2025-09-05 00:00:00,2025-09-05 00:45:00,45,1,5.25,0.21875,48052.0,3rd,380
Product A_QI_160,Quality Inspection,Product A QI for Task 60,🟡 Product A QI for Task 60 [BUFFER],BUFFER,Product A,160,Quality Team 3,2025-09-05 00:30:00,2025-09-05 01:15:00,45,2,76.75,3.1979166666666665,49021.0,3rd,381
Product C_52,Production,Product C Task 52,🔴 Product C Task 52 [CRITICAL],CRITICAL,Product C,52,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 07:30:00,90,1,0.0,0.0,48742.0,1st,382
Product A_63,Production,Product A Task 63,🔴 Product A Task 63 [CRITICAL],CRITICAL,Product A,63,Mechanic Team 4,2025-09-05 06:00:00,2025-09-05 06:30:00,30,1,0.0,0.0,49034.0,1st,383
Product B_84,Production,Product B Task 84,🔴 Product B Task 84 [CRITICAL],CRITICAL,Product B,84,Mechanic Team 4,2025-09-05 06:00:00,2025-09-05 07:30:00,90,3,0.0,0.0,49677.0,1st,384
Product B_QI_182,Quality Inspection,Product B QI for Task 82,🔴 Product B QI for Task 82 [CRITICAL],CRITICAL,Product B,182,Quality Team 1,2025-09-05 06:00:00,2025-09-05 06:45:00,45,1,0.0,0.0,49682.0,1st,385
Product A_75,Production,Product A Task 75,🔴 Product A Task 75 [CRITICAL],CRITICAL,Product A,75,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 06:30:00,30,2,0.0,0.0,50384.0,1st,386
Product A_68,Production,Product A Task 68,🟡 Product A Task 68 [BUFFER],BUFFER,Product A,68,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 07:30:00,90,1,70.5,2.9375,49397.0,1st,387
Product E_31,Production,Product E Task 31,🟡 Product E Task 31 [BUFFER],BUFFER,Product E,31,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 06:30:00,30,3,119.5,4.979166666666667,48664.0,1st,388
Product B_95,Production,Product B Task 95,🟢 Product B Task 95 [FLEXIBLE],FLEXIBLE,Product B,95,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 06:30:00,30,1,143.5,5.979166666666667,51339.0,1st,389
Product A_69,Production,Product A Task 69,🔴 Product A Task 69 [CRITICAL],CRITICAL,Product A,69,Mechanic Team 4,2025-09-05 06:30:00,2025-09-05 07:00:00,30,1,0.0,0.0,49559.0,1st,390
Product A_82,Production,Product A Task 82,🟡 Product A Task 82 [BUFFER],BUFFER,Product A,82,Mechanic Team 1,2025-09-05 06:30:00,2025-09-05 07:30:00,60,1,94.5,3.9375,49703.0,1st,391
Product A_QI_175,Quality Inspection,Product A QI for Task 75,🟢 Product A QI for Task 75 [FLEXIBLE],FLEXIBLE,Product A,175,Quality Team 1,2025-09-05 06:30:00,2025-09-05 07:15:00,45,1,142.75,5.947916666666667,50383.0,1st,392
Product B_87,Production,Product B Task 87,🟡 Product B Task 87 [BUFFER],BUFFER,Product B,87,Mechanic Team 1,2025-09-05 06:45:00,2025-09-05 07:35:00,50,2,118.41666666666667,4.934027777777778,50710.0,1st,393
Product A_81,Production,Product A Task 81,🔴 Product A Task 81 [CRITICAL],CRITICAL,Product A,81,Mechanic Team 1,2025-09-05 07:00:00,2025-09-05 07:20:00,20,2,9.916666666666666,0.4131944444444444,50461.0,1st,394
Product B_QI_184,Quality Inspection,Product B QI for Task 84,🔴 Product B QI for Task 84 [CRITICAL],CRITICAL,Product B,184,Quality Team 4,2025-09-05 07:30:00,2025-09-05 08:15:00,45,2,0.0,0.0,49676.0,1st,395
Product C_QI_152,Quality Inspection,Product C QI for Task 52,🔴 Product C QI for Task 52 [CRITICAL],CRITICAL,Product C,152,Quality Team 1,2025-09-05 07:30:00,2025-09-05 08:15:00,45,2,14.75,0.6145833333333334,48741.0,1st,396
Product B_91,Production,Product B Task 91,🟢 Product B Task 91 [FLEXIBLE],FLEXIBLE,Product B,91,Mechanic Team 1,2025-09-05 08:15:00,2025-09-05 08:45:00,30,1,333.25,13.885416666666666,51314.0,1st,397
Product A_64,Production,Product A Task 64,🔴 Product A Task 64 [CRITICAL],CRITICAL,Product A,64,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 16:30:00,120,1,0.0,0.0,48566.0,2nd,398
Product C_49,Production,Product C Task 49,🔴 Product C Task 49 [CRITICAL],CRITICAL,Product C,49,Mechanic Team 5,2025-09-05 14:30:00,2025-09-05 14:50:00,20,2,0.0,0.0,48806.0,2nd,399
Product C_62,Production,Product C Task 62,🔴 Product C Task 62 [CRITICAL],CRITICAL,Product C,62,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 15:30:00,60,2,0.0,0.0,48898.0,2nd,400
Product A_70,Production,Product A Task 70,🔴 Product A Task 70 [CRITICAL],CRITICAL,Product A,70,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 15:30:00,60,1,0.0,0.0,49178.0,2nd,401
Product B_88,Production,Product B Task 88,🔴 Product B Task 88 [CRITICAL],CRITICAL,Product B,88,Mechanic Team 5,2025-09-05 14:30:00,2025-09-05 16:30:00,120,1,0.0,0.0,50196.0,2nd,402
Product A_55,Production,Product A Task 55,🔴 Product A Task 55 [CRITICAL],CRITICAL,Product A,55,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 15:20:00,50,4,0.16666666666666666,0.006944444444444444,49605.0,2nd,403
Product B_92,Production,Product B Task 92,🟡 Product B Task 92 [BUFFER],BUFFER,Product B,92,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 16:00:00,90,1,70.5,2.9375,50352.0,2nd,404
Product A_72,Production,Product A Task 72,🔴 Product A Task 72 [CRITICAL],CRITICAL,Product A,72,Mechanic Team 5,2025-09-05 15:15:00,2025-09-05 17:15:00,120,1,0.0,0.0,49391.0,2nd,405
Product A_QI_155,Quality Inspection,Product A QI for Task 55,🔴 Product A QI for Task 55 [CRITICAL],CRITICAL,Product A,155,Quality Team 2,2025-09-05 15:30:00,2025-09-05 16:15:00,45,1,0.0,0.0,49604.0,2nd,406
Product C_QI_162,Quality Inspection,Product C QI for Task 62,🔴 Product C QI for Task 62 [CRITICAL],CRITICAL,Product C,162,Quality Team 2,2025-09-05 15:30:00,2025-09-05 16:15:00,45,1,6.75,0.28125,48897.0,2nd,407
Product A_QI_170,Quality Inspection,Product A QI for Task 70,🟡 Product A QI for Task 70 [BUFFER],BUFFER,Product A,170,Quality Team 2,2025-09-05 15:30:00,2025-09-05 16:15:00,45,1,61.75,2.5729166666666665,49177.0,2nd,408
Product A_74,Production,Product A Task 74,🟡 Product A Task 74 [BUFFER],BUFFER,Product A,74,Mechanic Team 2,2025-09-05 15:30:00,2025-09-05 16:30:00,60,3,63.75,2.65625,50078.0,2nd,409
Product A_QI_164,Quality Inspection,Product A QI for Task 64,🔴 Product A QI for Task 64 [CRITICAL],CRITICAL,Product A,164,Quality Team 2,2025-09-05 16:30:00,2025-09-05 17:15:00,45,2,0.0,0.0,48565.0,2nd,410
Product B_QI_188,Quality Inspection,Product B QI for Task 88,🟢 Product B QI for Task 88 [FLEXIBLE],FLEXIBLE,Product B,188,Quality Team 5,2025-09-05 16:30:00,2025-09-05 17:15:00,45,2,261.5,10.895833333333334,50195.0,2nd,411
Product A_71,Production,Product A Task 71,🔴 Product A Task 71 [CRITICAL],CRITICAL,Product A,71,Mechanic Team 2,2025-09-05 17:15:00,2025-09-05 17:55:00,40,1,0.0,0.0,50357.0,2nd,412
Product A_QI_172,Quality Inspection,Product A QI for Task 72,🟡 Product A QI for Task 72 [BUFFER],BUFFER,Product A,172,Quality Team 5,2025-09-05 17:15:00,2025-09-05 18:00:00,45,2,84.75,3.53125,49390.0,2nd,413
Product A_86,Production,Product A Task 86,🟡 Product A Task 86 [BUFFER],BUFFER,Product A,86,Mechanic Team 2,2025-09-05 17:15:00,2025-09-05 18:15:00,60,3,108.5,4.520833333333333,50603.0,2nd,414
Product C_67,Production,Product C Task 67,🔴 Product C Task 67 [CRITICAL],CRITICAL,Product C,67,Mechanic Team 3,2025-09-05 23:00:00,2025-09-05 23:50:00,50,1,0.16666666666666666,0.006944444444444444,50075.0,3rd,415
Product C_50,Production,Product C Task 50,🟡 Product C Task 50 [BUFFER],BUFFER,Product C,50,Mechanic Team 3,2025-09-05 23:00:00,2025-09-06 00:00:00,60,3,71.0,2.9583333333333335,48073.0,3rd,416
Product A_73,Production,Product A Task 73,🟡 Product A Task 73 [BUFFER],BUFFER,Product A,73,Mechanic Team 3,2025-09-05 23:00:00,2025-09-05 23:20:00,20,2,79.16666666666667,3.298611111111111,50586.0,3rd,417
Product A_QI_167,Quality Inspection,Product A QI for Task 67,🟢 Product A QI for Task 67 [FLEXIBLE],FLEXIBLE,Product A,167,Quality Team 3,2025-09-05 23:00:00,2025-09-05 23:45:00,45,1,255.25,10.635416666666666,50054.0,3rd,418
Product C_QI_160,Quality Inspection,Product C QI for Task 60,🟢 Product C QI for Task 60 [FLEXIBLE],FLEXIBLE,Product C,160,Quality Team 3,2025-09-05 23:00:00,2025-09-05 23:45:00,45,2,294.25,12.260416666666666,49041.0,3rd,419
Product C_QI_167,Quality Inspection,Product C QI for Task 67,🟢 Product C QI for Task 67 [FLEXIBLE],FLEXIBLE,Product C,167,Quality Team 3,2025-09-06 00:00:00,2025-09-06 00:45:00,45,1,278.25,11.59375,50074.0,3rd,420
Product C_68,Production,Product C Task 68,🔴 Product C Task 68 [CRITICAL],CRITICAL,Product C,68,Mechanic Team 1,2025-09-08 06:00:00,2025-09-08 07:30:00,90,1,0.0,0.0,49417.0,1st,421
Product A_84,Production,Product A Task 84,🔴 Product A Task 84 [CRITICAL],CRITICAL,Product A,84,Mechanic Team 4,2025-09-08 06:00:00,2025-09-08 07:30:00,90,3,0.0,0.0,49697.0,1st,422
Product B_83,Production,Product B Task 83,🔴 Product B Task 83 [CRITICAL],CRITICAL,Product B,83,Mechanic Team 1,2025-09-08 06:00:00,2025-09-08 06:30:00,30,2,0.0,0.0,50514.0,1st,423
Product C_61,Production,Product C Task 61,🔴 Product C Task 61 [CRITICAL],CRITICAL,Product C,61,Mechanic Team 1,2025-09-08 06:00:00,2025-09-08 06:40:00,40,3,7.833333333333333,0.3263888888888889,49752.0,1st,424
Product A_QI_168,Quality Inspection,Product A QI for Task 68,🔴 Product A QI for Task 68 [CRITICAL],CRITICAL,Product A,168,Quality Team 1,2025-09-08 06:00:00,2025-09-08 06:45:00,45,2,40.25,1.6770833333333333,49396.0,1st,425
Product B_89,Production,Product B Task 89,🟢 Product B Task 89 [FLEXIBLE],FLEXIBLE,Product B,89,Mechanic Team 1,2025-09-08 06:30:00,2025-09-08 06:50:00,20,2,239.16666666666666,9.965277777777777,51516.0,1st,426
Product A_QI_184,Quality Inspection,Product A QI for Task 84,🔴 Product A QI for Task 84 [CRITICAL],CRITICAL,Product A,184,Quality Team 4,2025-09-08 07:30:00,2025-09-08 08:15:00,45,2,0.0,0.0,49696.0,1st,427
Product C_QI_168,Quality Inspection,Product C QI for Task 68,🟡 Product C QI for Task 68 [BUFFER],BUFFER,Product C,168,Quality Team 1,2025-09-08 07:30:00,2025-09-08 08:15:00,45,2,62.75,2.6145833333333335,49416.0,1st,428
Product A_91,Production,Product A Task 91,🟢 Product A Task 91 [FLEXIBLE],FLEXIBLE,Product A,91,Mechanic Team 1,2025-09-08 08:15:00,2025-09-08 08:45:00,30,1,261.25,10.885416666666666,51334.0,1st,429
LP_303,Late Part,Product E Late Part LP_303,🔴 Product E Late Part LP_303 [CRITICAL],CRITICAL,Product E,LP_303,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 17:00:00,150,3,0.0,0.0,-3010.0,2nd,430
Product A_92,Production,Product A Task 92,🔴 Product A Task 92 [CRITICAL],CRITICAL,Product A,92,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 16:00:00,90,1,0.0,0.0,50372.0,2nd,431
Product C_55,Production,Product C Task 55,🔴 Product C Task 55 [CRITICAL],CRITICAL,Product C,55,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 15:20:00,50,4,0.16666666666666666,0.006944444444444444,49625.0,2nd,432
Product C_65,Production,Product C Task 65,🔴 Product C Task 65 [CRITICAL],CRITICAL,Product C,65,Mechanic Team 5,2025-09-08 14:30:00,2025-09-08 14:50:00,20,1,8.166666666666666,0.34027777777777773,50006.0,2nd,433
Product C_66,Production,Product C Task 66,🔴 Product C Task 66 [CRITICAL],CRITICAL,Product C,66,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 15:30:00,60,1,14.5,0.6041666666666666,49948.0,2nd,434
Product B_QI_192,Quality Inspection,Product B QI for Task 92,🟢 Product B QI for Task 92 [FLEXIBLE],FLEXIBLE,Product B,192,Quality Team 2,2025-09-08 14:30:00,2025-09-08 15:15:00,45,2,191.5,7.979166666666667,50351.0,2nd,435
Product C_QI_155,Quality Inspection,Product C QI for Task 55,🔴 Product C QI for Task 55 [CRITICAL],CRITICAL,Product C,155,Quality Team 2,2025-09-08 15:30:00,2025-09-08 16:15:00,45,1,6.75,0.28125,49624.0,2nd,436
Product A_QI_192,Quality Inspection,Product A QI for Task 92,🟢 Product A QI for Task 92 [FLEXIBLE],FLEXIBLE,Product A,192,Quality Team 2,2025-09-08 16:00:00,2025-09-08 16:45:00,45,2,214.0,8.916666666666666,50371.0,2nd,437
Product E_5,Production,Product E Task 5,🔴 Product E Task 5 [CRITICAL],CRITICAL,Product E,5,Mechanic Team 2,2025-09-08 17:00:00,2025-09-08 17:40:00,40,1,12.333333333333334,0.513888888888889,46137.0,2nd,438
Product B_90,Production,Product B Task 90,🔴 Product B Task 90 [CRITICAL],CRITICAL,Product B,90,Mechanic Team 3,2025-09-08 23:00:00,2025-09-09 00:00:00,60,3,0.0,0.0,50658.0,3rd,439
Product C_QI_150,Quality Inspection,Product C QI for Task 50,🔴 Product C QI for Task 50 [CRITICAL],CRITICAL,Product C,150,Quality Team 3,2025-09-08 23:00:00,2025-09-08 23:45:00,45,1,6.25,0.2604166666666667,48072.0,3rd,440
Product C_73,Production,Product C Task 73,🟢 Product C Task 73 [FLEXIBLE],FLEXIBLE,Product C,73,Mechanic Team 3,2025-09-08 23:00:00,2025-09-08 23:20:00,20,2,223.16666666666666,9.29861111111111,50606.0,3rd,441
Product B_QI_190,Quality Inspection,Product B QI for Task 90,🟢 Product B QI for Task 90 [FLEXIBLE],FLEXIBLE,Product B,190,Quality Team 3,2025-09-09 00:00:00,2025-09-09 00:45:00,45,1,182.25,7.59375,50657.0,3rd,442
Product E_10,Production,Product E Task 10,🔴 Product E Task 10 [CRITICAL],CRITICAL,Product E,10,Mechanic Team 1,2025-09-09 06:00:00,2025-09-09 08:00:00,120,2,0.0,0.0,46321.0,1st,443
Product A_QI_182,Quality Inspection,Product A QI for Task 82,🔴 Product A QI for Task 82 [CRITICAL],CRITICAL,Product A,182,Quality Team 1,2025-09-09 06:00:00,2025-09-09 06:45:00,45,1,0.0,0.0,49702.0,1st,444
Product C_75,Production,Product C Task 75,🔴 Product C Task 75 [CRITICAL],CRITICAL,Product C,75,Mechanic Team 1,2025-09-09 06:00:00,2025-09-09 06:30:00,30,2,0.0,0.0,50404.0,1st,445
Product A_83,Production,Product A Task 83,🔴 Product A Task 83 [CRITICAL],CRITICAL,Product A,83,Mechanic Team 1,2025-09-09 06:00:00,2025-09-09 06:30:00,30,2,0.0,0.0,50534.0,1st,446
Product E_11,Production,Product E Task 11,🔴 Product E Task 11 [CRITICAL],CRITICAL,Product E,11,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 06:20:00,20,2,0.16666666666666666,0.006944444444444444,46541.0,1st,447
Product A_76,Production,Product A Task 76,🔴 Product A Task 76 [CRITICAL],CRITICAL,Product A,76,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 07:30:00,90,3,22.5,0.9375,50222.0,1st,448
Product C_63,Production,Product C Task 63,🟢 Product C Task 63 [FLEXIBLE],FLEXIBLE,Product C,63,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 06:30:00,30,1,200.0,8.333333333333334,49054.0,1st,449
LP_306,Late Part,Product D Late Part LP_306,🟢 Product D Late Part LP_306 [FLEXIBLE],FLEXIBLE,Product D,LP_306,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 06:45:00,45,1,313.25,13.052083333333334,-2980.0,1st,450
Product E_22,Production,Product E Task 22,🔴 Product E Task 22 [CRITICAL],CRITICAL,Product E,22,Mechanic Team 4,2025-09-09 06:30:00,2025-09-09 07:30:00,60,2,0.0,0.0,46633.0,1st,451
Product A_89,Production,Product A Task 89,🟢 Product A Task 89 [FLEXIBLE],FLEXIBLE,Product A,89,Mechanic Team 1,2025-09-09 06:30:00,2025-09-09 06:50:00,20,2,215.16666666666666,8.965277777777777,51536.0,1st,452
Product C_QI_175,Quality Inspection,Product C QI for Task 75,🟢 Product C QI for Task 75 [FLEXIBLE],FLEXIBLE,Product C,175,Quality Team 1,2025-09-09 06:30:00,2025-09-09 07:15:00,45,1,215.75,8.989583333333334,50403.0,1st,453
Product A_87,Production,Product A Task 87,🔴 Product A Task 87 [CRITICAL],CRITICAL,Product A,87,Mechanic Team 1,2025-09-09 06:45:00,2025-09-09 07:35:00,50,2,22.416666666666668,0.9340277777777778,50730.0,1st,454
Product E_QI_122,Quality Inspection,Product E QI for Task 22,🔴 Product E QI for Task 22 [CRITICAL],CRITICAL,Product E,122,Quality Team 4,2025-09-09 07:30:00,2025-09-09 08:15:00,45,1,0.0,0.0,46632.0,1st,455
Product E_QI_110,Quality Inspection,Product E QI for Task 10,🔴 Product E QI for Task 10 [CRITICAL],CRITICAL,Product E,110,Quality Team 1,2025-09-09 08:00:00,2025-09-09 08:45:00,45,2,0.0,0.0,46320.0,1st,456
Product E_27,Production,Product E Task 27,🔴 Product E Task 27 [CRITICAL],CRITICAL,Product E,27,Mechanic Team 4,2025-09-09 08:15:00,2025-09-09 08:35:00,20,2,0.16666666666666666,0.006944444444444444,48266.0,1st,457
Product E_20,Production,Product E Task 20,🔴 Product E Task 20 [CRITICAL],CRITICAL,Product E,20,Mechanic Team 1,2025-09-09 08:45:00,2025-09-09 10:15:00,90,1,0.0,0.0,47152.0,1st,458
Product E_QI_127,Quality Inspection,Product E QI for Task 27,🔴 Product E QI for Task 27 [CRITICAL],CRITICAL,Product E,127,Quality Team 4,2025-09-09 08:45:00,2025-09-09 09:30:00,45,1,0.0,0.0,48265.0,1st,459
Product E_37,Production,Product E Task 37,🟢 Product E Task 37 [FLEXIBLE],FLEXIBLE,Product E,37,Mechanic Team 4,2025-09-09 09:30:00,2025-09-09 10:00:00,30,3,148.5,6.1875,49489.0,1st,460
Product E_QI_120,Quality Inspection,Product E QI for Task 20,🔴 Product E QI for Task 20 [CRITICAL],CRITICAL,Product E,120,Quality Team 1,2025-09-09 10:15:00,2025-09-09 11:00:00,45,2,12.0,0.5,47151.0,1st,461
Product E_28,Production,Product E Task 28,🔴 Product E Task 28 [CRITICAL],CRITICAL,Product E,28,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 16:00:00,90,1,0.0,0.0,47152.0,2nd,462
Product E_23,Production,Product E Task 23,🔴 Product E Task 23 [CRITICAL],CRITICAL,Product E,23,Mechanic Team 5,2025-09-09 14:30:00,2025-09-09 15:00:00,30,1,0.0,0.0,47314.0,2nd,463
Product E_38,Production,Product E Task 38,🔴 Product E Task 38 [CRITICAL],CRITICAL,Product E,38,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 15:30:00,60,2,0.0,0.0,48583.0,2nd,464
Product A_88,Production,Product A Task 88,🔴 Product A Task 88 [CRITICAL],CRITICAL,Product A,88,Mechanic Team 5,2025-09-09 14:30:00,2025-09-09 16:30:00,120,1,0.0,0.0,50216.0,2nd,465
Product E_21,Production,Product E Task 21,🔴 Product E Task 21 [CRITICAL],CRITICAL,Product E,21,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 15:10:00,40,1,0.08333333333333333,0.003472222222222222,47587.0,2nd,466
Product C_64,Production,Product C Task 64,🔴 Product C Task 64 [CRITICAL],CRITICAL,Product C,64,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 16:30:00,120,1,22.0,0.9166666666666666,48586.0,2nd,467
Product B_80,Production,Product B Task 80,🔴 Product B Task 80 [CRITICAL],CRITICAL,Product B,80,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 16:30:00,120,3,46.0,1.9166666666666667,50046.0,2nd,468
Product E_29,Production,Product E Task 29,🔴 Product E Task 29 [CRITICAL],CRITICAL,Product E,29,Mechanic Team 5,2025-09-09 15:00:00,2025-09-09 15:40:00,40,2,14.333333333333334,0.5972222222222222,47562.0,2nd,469
Product E_25,Production,Product E Task 25,🟡 Product E Task 25 [BUFFER],BUFFER,Product E,25,Mechanic Team 2,2025-09-09 15:15:00,2025-09-09 16:05:00,50,2,70.41666666666667,2.934027777777778,47785.0,2nd,470
Product E_QI_138,Quality Inspection,Product E QI for Task 38,🟡 Product E QI for Task 38 [BUFFER],BUFFER,Product E,138,Quality Team 2,2025-09-09 15:30:00,2025-09-09 16:15:00,45,1,73.0,3.0416666666666665,48582.0,2nd,471
Product E_QI_128,Quality Inspection,Product E QI for Task 28,🔴 Product E QI for Task 28 [CRITICAL],CRITICAL,Product E,128,Quality Team 2,2025-09-09 16:00:00,2025-09-09 16:45:00,45,2,0.0,0.0,47151.0,2nd,472
Product A_QI_188,Quality Inspection,Product A QI for Task 88,🟢 Product A QI for Task 88 [FLEXIBLE],FLEXIBLE,Product A,188,Quality Team 5,2025-09-09 16:30:00,2025-09-09 17:15:00,45,2,189.5,7.895833333333333,50215.0,2nd,473
Product E_39,Production,Product E Task 39,🟡 Product E Task 39 [BUFFER],BUFFER,Product E,39,Mechanic Team 5,2025-09-09 16:45:00,2025-09-09 17:25:00,40,1,69.58333333333333,2.8993055555555554,48762.0,2nd,474
Product E_30,Production,Product E Task 30,🔴 Product E Task 30 [CRITICAL],CRITICAL,Product E,30,Mechanic Team 3,2025-09-09 23:00:00,2025-09-10 00:00:00,60,4,0.0,0.0,47458.0,3rd,475
