task_instance_id,task_type,display_name,display_name_with_criticality,criticality,product_line,original_task_id,team,scheduled_start,scheduled_end,duration_minutes,mechanics_required,slack_hours,slack_days,priority_score,shift,global_priority
Product B_66,Production,Product B Task 66,🔴 Product B Task 66 [CRITICAL],CRITICAL,Product B,66,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:30:00,60,1,14.5,0.6041666666666666,49908.0,2nd,357
Product A_66,Production,Product A Task 66,🔴 Product A Task 66 [CRITICAL],CRITICAL,Product A,66,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:30:00,60,1,14.5,0.6041666666666666,49928.0,2nd,358
Product C_49,Production,Product C Task 49,🔴 Product C Task 49 [CRITICAL],CRITICAL,Product C,49,Mechanic Team 5,2025-09-04 15:00:00,2025-09-04 15:20:00,20,2,0.0,0.0,48806.0,2nd,359
Product C_62,Production,Product C Task 62,🔴 Product C Task 62 [CRITICAL],CRITICAL,Product C,62,Mechanic Team 2,2025-09-04 15:00:00,2025-09-04 16:00:00,60,2,0.0,0.0,48898.0,2nd,360
Product C_QI_155,Quality Inspection,Product C QI for Task 55,🔴 Product C QI for Task 55 [CRITICAL],CRITICAL,Product C,155,Quality Team 2,2025-09-04 15:30:00,2025-09-04 16:15:00,45,1,30.75,1.28125,49624.0,2nd,361
Product C_QI_144,Quality Inspection,Product C QI for Task 44,🔴 Product C QI for Task 44 [CRITICAL],CRITICAL,Product C,144,Quality Team 5,2025-09-04 16:00:00,2025-09-04 16:45:00,45,2,0.0,0.0,48066.0,2nd,362
Product C_QI_162,Quality Inspection,Product C QI for Task 62,🔴 Product C QI for Task 62 [CRITICAL],CRITICAL,Product C,162,Quality Team 2,2025-09-04 16:00:00,2025-09-04 16:45:00,45,1,14.0,0.5833333333333334,48897.0,2nd,363
Product C_51,Production,Product C Task 51,🔴 Product C Task 51 [CRITICAL],CRITICAL,Product C,51,Mechanic Team 2,2025-09-04 16:45:00,2025-09-04 17:15:00,30,2,21.25,0.8854166666666666,49804.0,2nd,364
Product B_50,Production,Product B Task 50,🔴 Product B Task 50 [CRITICAL],CRITICAL,Product B,50,Mechanic Team 3,2025-09-04 23:00:00,2025-09-05 00:00:00,60,3,0.0,0.0,48033.0,3rd,365
Product A_50,Production,Product A Task 50,🔴 Product A Task 50 [CRITICAL],CRITICAL,Product A,50,Mechanic Team 3,2025-09-04 23:00:00,2025-09-05 00:00:00,60,3,0.0,0.0,48053.0,3rd,366
Product B_67,Production,Product B Task 67,🔴 Product B Task 67 [CRITICAL],CRITICAL,Product B,67,Mechanic Team 3,2025-09-04 23:00:00,2025-09-04 23:50:00,50,1,0.16666666666666666,0.006944444444444444,50035.0,3rd,367
Product A_67,Production,Product A Task 67,🔴 Product A Task 67 [CRITICAL],CRITICAL,Product A,67,Mechanic Team 3,2025-09-04 23:00:00,2025-09-04 23:50:00,50,1,0.16666666666666666,0.006944444444444444,50055.0,3rd,368
Product E_QI_124,Quality Inspection,Product E QI for Task 24,🔴 Product E QI for Task 24 [CRITICAL],CRITICAL,Product E,124,Quality Team 3,2025-09-04 23:00:00,2025-09-04 23:45:00,45,2,6.25,0.2604166666666667,46620.0,3rd,369
Product B_73,Production,Product B Task 73,🟡 Product B Task 73 [BUFFER],BUFFER,Product B,73,Mechanic Team 3,2025-09-04 23:00:00,2025-09-04 23:20:00,20,2,103.16666666666667,4.298611111111112,50566.0,3rd,370
Product A_73,Production,Product A Task 73,🟡 Product A Task 73 [BUFFER],BUFFER,Product A,73,Mechanic Team 3,2025-09-04 23:00:00,2025-09-04 23:20:00,20,2,103.16666666666667,4.298611111111112,50586.0,3rd,371
Product B_QI_150,Quality Inspection,Product B QI for Task 50,🔴 Product B QI for Task 50 [CRITICAL],CRITICAL,Product B,150,Quality Team 3,2025-09-05 00:00:00,2025-09-05 00:45:00,45,1,5.25,0.21875,48032.0,3rd,372
Product A_QI_150,Quality Inspection,Product A QI for Task 50,🔴 Product A QI for Task 50 [CRITICAL],CRITICAL,Product A,150,Quality Team 3,2025-09-05 00:00:00,2025-09-05 00:45:00,45,1,5.25,0.21875,48052.0,3rd,373
Product B_QI_167,Quality Inspection,Product B QI for Task 67,🟡 Product B QI for Task 67 [BUFFER],BUFFER,Product B,167,Quality Team 3,2025-09-05 00:00:00,2025-09-05 00:45:00,45,1,85.75,3.5729166666666665,50034.0,3rd,374
Product A_QI_167,Quality Inspection,Product A QI for Task 67,🟡 Product A QI for Task 67 [BUFFER],BUFFER,Product A,167,Quality Team 3,2025-09-05 00:00:00,2025-09-05 00:45:00,45,1,109.75,4.572916666666667,50054.0,3rd,375
Product C_52,Production,Product C Task 52,🔴 Product C Task 52 [CRITICAL],CRITICAL,Product C,52,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 07:30:00,90,1,0.0,0.0,48742.0,1st,376
Product B_63,Production,Product B Task 63,🔴 Product B Task 63 [CRITICAL],CRITICAL,Product B,63,Mechanic Team 4,2025-09-05 06:00:00,2025-09-05 06:30:00,30,1,0.0,0.0,49014.0,1st,377
Product A_63,Production,Product A Task 63,🔴 Product A Task 63 [CRITICAL],CRITICAL,Product A,63,Mechanic Team 4,2025-09-05 06:00:00,2025-09-05 06:30:00,30,1,0.0,0.0,49034.0,1st,378
Product B_76,Production,Product B Task 76,🔴 Product B Task 76 [CRITICAL],CRITICAL,Product B,76,Mechanic Team 4,2025-09-05 06:00:00,2025-09-05 07:30:00,90,3,0.0,0.0,50202.0,1st,379
Product A_76,Production,Product A Task 76,🔴 Product A Task 76 [CRITICAL],CRITICAL,Product A,76,Mechanic Team 4,2025-09-05 06:00:00,2025-09-05 07:30:00,90,3,0.0,0.0,50222.0,1st,380
Product C_61,Production,Product C Task 61,🔴 Product C Task 61 [CRITICAL],CRITICAL,Product C,61,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 06:40:00,40,3,7.833333333333333,0.3263888888888889,49752.0,1st,381
Product E_31,Production,Product E Task 31,🟡 Product E Task 31 [BUFFER],BUFFER,Product E,31,Mechanic Team 1,2025-09-05 06:00:00,2025-09-05 06:30:00,30,3,119.5,4.979166666666667,48664.0,1st,382
Product B_69,Production,Product B Task 69,🔴 Product B Task 69 [CRITICAL],CRITICAL,Product B,69,Mechanic Team 4,2025-09-05 06:30:00,2025-09-05 07:00:00,30,1,0.0,0.0,49539.0,1st,383
Product A_69,Production,Product A Task 69,🔴 Product A Task 69 [CRITICAL],CRITICAL,Product A,69,Mechanic Team 4,2025-09-05 06:30:00,2025-09-05 07:00:00,30,1,0.0,0.0,49559.0,1st,384
Product B_82,Production,Product B Task 82,🔴 Product B Task 82 [CRITICAL],CRITICAL,Product B,82,Mechanic Team 1,2025-09-05 06:30:00,2025-09-05 07:30:00,60,1,0.0,0.0,49683.0,1st,385
Product A_82,Production,Product A Task 82,🔴 Product A Task 82 [CRITICAL],CRITICAL,Product A,82,Mechanic Team 1,2025-09-05 06:30:00,2025-09-05 07:30:00,60,1,0.0,0.0,49703.0,1st,386
Product C_68,Production,Product C Task 68,🔴 Product C Task 68 [CRITICAL],CRITICAL,Product C,68,Mechanic Team 1,2025-09-05 06:45:00,2025-09-05 08:15:00,90,1,0.0,0.0,49417.0,1st,387
Product B_81,Production,Product B Task 81,🔴 Product B Task 81 [CRITICAL],CRITICAL,Product B,81,Mechanic Team 1,2025-09-05 07:00:00,2025-09-05 07:20:00,20,2,9.916666666666666,0.4131944444444444,50441.0,1st,388
Product A_81,Production,Product A Task 81,🔴 Product A Task 81 [CRITICAL],CRITICAL,Product A,81,Mechanic Team 1,2025-09-05 07:00:00,2025-09-05 07:20:00,20,2,9.916666666666666,0.4131944444444444,50461.0,1st,389
Product C_QI_152,Quality Inspection,Product C QI for Task 52,🔴 Product C QI for Task 52 [CRITICAL],CRITICAL,Product C,152,Quality Team 1,2025-09-05 07:30:00,2025-09-05 08:15:00,45,2,0.0,0.0,48741.0,1st,390
Product B_QI_182,Quality Inspection,Product B QI for Task 82,🔴 Product B QI for Task 82 [CRITICAL],CRITICAL,Product B,182,Quality Team 1,2025-09-05 07:30:00,2025-09-05 08:15:00,45,1,7.75,0.3229166666666667,49682.0,1st,391
Product A_QI_182,Quality Inspection,Product A QI for Task 82,🔴 Product A QI for Task 82 [CRITICAL],CRITICAL,Product A,182,Quality Team 1,2025-09-05 07:30:00,2025-09-05 08:15:00,45,1,7.75,0.3229166666666667,49702.0,1st,392
Product B_QI_176,Quality Inspection,Product B QI for Task 76,🟡 Product B QI for Task 76 [BUFFER],BUFFER,Product B,176,Quality Team 4,2025-09-05 07:30:00,2025-09-05 08:15:00,45,2,117.75,4.90625,50201.0,1st,393
Product A_QI_176,Quality Inspection,Product A QI for Task 76,🟢 Product A QI for Task 76 [FLEXIBLE],FLEXIBLE,Product A,176,Quality Team 4,2025-09-05 07:30:00,2025-09-05 08:15:00,45,2,141.75,5.90625,50221.0,1st,394
Product C_QI_168,Quality Inspection,Product C QI for Task 68,🟡 Product C QI for Task 68 [BUFFER],BUFFER,Product C,168,Quality Team 1,2025-09-05 08:15:00,2025-09-05 09:00:00,45,2,77.5,3.2291666666666665,49416.0,1st,395
Product B_64,Production,Product B Task 64,🔴 Product B Task 64 [CRITICAL],CRITICAL,Product B,64,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 16:30:00,120,1,0.0,0.0,48546.0,2nd,396
Product A_64,Production,Product A Task 64,🔴 Product A Task 64 [CRITICAL],CRITICAL,Product A,64,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 16:30:00,120,1,0.0,0.0,48566.0,2nd,397
Product B_70,Production,Product B Task 70,🔴 Product B Task 70 [CRITICAL],CRITICAL,Product B,70,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 15:30:00,60,1,0.0,0.0,49158.0,2nd,398
Product A_70,Production,Product A Task 70,🔴 Product A Task 70 [CRITICAL],CRITICAL,Product A,70,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 15:30:00,60,1,0.0,0.0,49178.0,2nd,399
Product C_65,Production,Product C Task 65,🔴 Product C Task 65 [CRITICAL],CRITICAL,Product C,65,Mechanic Team 5,2025-09-05 14:30:00,2025-09-05 14:50:00,20,1,8.166666666666666,0.34027777777777773,50006.0,2nd,400
Product C_66,Production,Product C Task 66,🟡 Product C Task 66 [BUFFER],BUFFER,Product C,66,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 15:30:00,60,1,62.5,2.6041666666666665,49948.0,2nd,401
Product B_74,Production,Product B Task 74,🟡 Product B Task 74 [BUFFER],BUFFER,Product B,74,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 15:30:00,60,3,64.75,2.6979166666666665,50058.0,2nd,402
Product B_80,Production,Product B Task 80,🟡 Product B Task 80 [BUFFER],BUFFER,Product B,80,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 16:30:00,120,3,70.0,2.9166666666666665,50046.0,2nd,403
Product A_80,Production,Product A Task 80,🟡 Product A Task 80 [BUFFER],BUFFER,Product A,80,Mechanic Team 2,2025-09-05 14:30:00,2025-09-05 16:30:00,120,3,70.0,2.9166666666666665,50066.0,2nd,404
Product B_72,Production,Product B Task 72,🔴 Product B Task 72 [CRITICAL],CRITICAL,Product B,72,Mechanic Team 5,2025-09-05 15:15:00,2025-09-05 17:15:00,120,1,0.0,0.0,49371.0,2nd,405
Product A_72,Production,Product A Task 72,🔴 Product A Task 72 [CRITICAL],CRITICAL,Product A,72,Mechanic Team 5,2025-09-05 15:15:00,2025-09-05 17:15:00,120,1,0.0,0.0,49391.0,2nd,406
Product B_QI_170,Quality Inspection,Product B QI for Task 70,🟡 Product B QI for Task 70 [BUFFER],BUFFER,Product B,170,Quality Team 2,2025-09-05 15:30:00,2025-09-05 16:15:00,45,1,61.75,2.5729166666666665,49157.0,2nd,407
Product A_QI_170,Quality Inspection,Product A QI for Task 70,🟡 Product A QI for Task 70 [BUFFER],BUFFER,Product A,170,Quality Team 2,2025-09-05 15:30:00,2025-09-05 16:15:00,45,1,61.75,2.5729166666666665,49177.0,2nd,408
Product B_88,Production,Product B Task 88,🔴 Product B Task 88 [CRITICAL],CRITICAL,Product B,88,Mechanic Team 5,2025-09-05 16:00:00,2025-09-05 18:00:00,120,1,0.0,0.0,50196.0,2nd,409
Product A_88,Production,Product A Task 88,🔴 Product A Task 88 [CRITICAL],CRITICAL,Product A,88,Mechanic Team 5,2025-09-05 16:00:00,2025-09-05 18:00:00,120,1,0.0,0.0,50216.0,2nd,410
Product B_QI_164,Quality Inspection,Product B QI for Task 64,🔴 Product B QI for Task 64 [CRITICAL],CRITICAL,Product B,164,Quality Team 2,2025-09-05 16:30:00,2025-09-05 17:15:00,45,2,0.0,0.0,48545.0,2nd,411
Product A_QI_164,Quality Inspection,Product A QI for Task 64,🔴 Product A QI for Task 64 [CRITICAL],CRITICAL,Product A,164,Quality Team 2,2025-09-05 16:30:00,2025-09-05 17:15:00,45,2,0.0,0.0,48565.0,2nd,412
Product B_QI_172,Quality Inspection,Product B QI for Task 72,🔴 Product B QI for Task 72 [CRITICAL],CRITICAL,Product B,172,Quality Team 5,2025-09-05 17:15:00,2025-09-05 18:00:00,45,2,0.0,0.0,49370.0,2nd,413
Product A_QI_172,Quality Inspection,Product A QI for Task 72,🔴 Product A QI for Task 72 [CRITICAL],CRITICAL,Product A,172,Quality Team 5,2025-09-05 17:15:00,2025-09-05 18:00:00,45,2,0.0,0.0,49390.0,2nd,414
Product B_71,Production,Product B Task 71,🔴 Product B Task 71 [CRITICAL],CRITICAL,Product B,71,Mechanic Team 2,2025-09-05 17:15:00,2025-09-05 17:55:00,40,1,0.0,0.0,50337.0,2nd,415
Product A_71,Production,Product A Task 71,🔴 Product A Task 71 [CRITICAL],CRITICAL,Product A,71,Mechanic Team 2,2025-09-05 17:15:00,2025-09-05 17:55:00,40,1,0.0,0.0,50357.0,2nd,416
Product B_86,Production,Product B Task 86,🟡 Product B Task 86 [BUFFER],BUFFER,Product B,86,Mechanic Team 2,2025-09-05 17:15:00,2025-09-05 18:15:00,60,3,107.75,4.489583333333333,50583.0,2nd,417
Product A_86,Production,Product A Task 86,🟢 Product A Task 86 [FLEXIBLE],FLEXIBLE,Product A,86,Mechanic Team 2,2025-09-05 17:15:00,2025-09-05 18:15:00,60,3,131.75,5.489583333333333,50603.0,2nd,418
Product B_QI_188,Quality Inspection,Product B QI for Task 88,🟡 Product B QI for Task 88 [BUFFER],BUFFER,Product B,188,Quality Team 5,2025-09-05 18:00:00,2025-09-05 18:45:00,45,2,108.75,4.53125,50195.0,2nd,419
Product A_QI_188,Quality Inspection,Product A QI for Task 88,🟢 Product A QI for Task 88 [FLEXIBLE],FLEXIBLE,Product A,188,Quality Team 5,2025-09-05 18:00:00,2025-09-05 18:45:00,45,2,132.75,5.53125,50215.0,2nd,420
Product C_67,Production,Product C Task 67,🔴 Product C Task 67 [CRITICAL],CRITICAL,Product C,67,Mechanic Team 3,2025-09-05 23:00:00,2025-09-05 23:50:00,50,1,0.16666666666666666,0.006944444444444444,50075.0,3rd,421
Product C_50,Production,Product C Task 50,🟡 Product C Task 50 [BUFFER],BUFFER,Product C,50,Mechanic Team 3,2025-09-05 23:00:00,2025-09-06 00:00:00,60,3,71.0,2.9583333333333335,48073.0,3rd,422
Product C_73,Production,Product C Task 73,🟢 Product C Task 73 [FLEXIBLE],FLEXIBLE,Product C,73,Mechanic Team 3,2025-09-05 23:00:00,2025-09-05 23:20:00,20,2,295.1666666666667,12.298611111111112,50606.0,3rd,423
Product C_QI_167,Quality Inspection,Product C QI for Task 67,🟡 Product C QI for Task 67 [BUFFER],BUFFER,Product C,167,Quality Team 3,2025-09-06 00:00:00,2025-09-06 00:45:00,45,1,109.75,4.572916666666667,50074.0,3rd,424
Product B_84,Production,Product B Task 84,🔴 Product B Task 84 [CRITICAL],CRITICAL,Product B,84,Mechanic Team 4,2025-09-08 06:00:00,2025-09-08 07:30:00,90,3,0.0,0.0,49677.0,1st,425
Product A_84,Production,Product A Task 84,🔴 Product A Task 84 [CRITICAL],CRITICAL,Product A,84,Mechanic Team 4,2025-09-08 06:00:00,2025-09-08 07:30:00,90,3,0.0,0.0,49697.0,1st,426
Product B_75,Production,Product B Task 75,🔴 Product B Task 75 [CRITICAL],CRITICAL,Product B,75,Mechanic Team 1,2025-09-08 06:00:00,2025-09-08 06:30:00,30,2,0.0,0.0,50364.0,1st,427
Product A_75,Production,Product A Task 75,🔴 Product A Task 75 [CRITICAL],CRITICAL,Product A,75,Mechanic Team 1,2025-09-08 06:00:00,2025-09-08 06:30:00,30,2,0.0,0.0,50384.0,1st,428
Product C_75,Production,Product C Task 75,🔴 Product C Task 75 [CRITICAL],CRITICAL,Product C,75,Mechanic Team 1,2025-09-08 06:00:00,2025-09-08 06:30:00,30,2,0.0,0.0,50404.0,1st,429
Product B_QI_175,Quality Inspection,Product B QI for Task 75,🔴 Product B QI for Task 75 [CRITICAL],CRITICAL,Product B,175,Quality Team 1,2025-09-08 06:30:00,2025-09-08 07:15:00,45,1,47.5,1.9791666666666667,50363.0,1st,430
Product A_QI_175,Quality Inspection,Product A QI for Task 75,🟡 Product A QI for Task 75 [BUFFER],BUFFER,Product A,175,Quality Team 1,2025-09-08 06:30:00,2025-09-08 07:15:00,45,1,70.75,2.9479166666666665,50383.0,1st,431
Product C_QI_175,Quality Inspection,Product C QI for Task 75,🟢 Product C QI for Task 75 [FLEXIBLE],FLEXIBLE,Product C,175,Quality Team 1,2025-09-08 06:30:00,2025-09-08 07:15:00,45,1,239.75,9.989583333333334,50403.0,1st,432
Product B_QI_184,Quality Inspection,Product B QI for Task 84,🔴 Product B QI for Task 84 [CRITICAL],CRITICAL,Product B,184,Quality Team 4,2025-09-08 07:30:00,2025-09-08 08:15:00,45,2,0.0,0.0,49676.0,1st,433
Product A_QI_184,Quality Inspection,Product A QI for Task 84,🔴 Product A QI for Task 84 [CRITICAL],CRITICAL,Product A,184,Quality Team 4,2025-09-08 07:30:00,2025-09-08 08:15:00,45,2,6.25,0.2604166666666667,49696.0,1st,434
Product B_91,Production,Product B Task 91,🔴 Product B Task 91 [CRITICAL],CRITICAL,Product B,91,Mechanic Team 1,2025-09-08 08:15:00,2025-09-08 08:45:00,30,1,46.75,1.9479166666666667,51314.0,1st,435
LP_303,Late Part,Product E Late Part LP_303,🔴 Product E Late Part LP_303 [CRITICAL],CRITICAL,Product E,LP_303,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 17:00:00,150,3,0.0,0.0,-3010.0,2nd,436
Product A_74,Production,Product A Task 74,🔴 Product A Task 74 [CRITICAL],CRITICAL,Product A,74,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 15:30:00,60,3,0.0,0.0,50078.0,2nd,437
Product C_80,Production,Product C Task 80,🔴 Product C Task 80 [CRITICAL],CRITICAL,Product C,80,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 16:30:00,120,3,0.0,0.0,50086.0,2nd,438
Product B_92,Production,Product B Task 92,🔴 Product B Task 92 [CRITICAL],CRITICAL,Product B,92,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 16:00:00,90,1,0.0,0.0,50352.0,2nd,439
Product B_57,Production,Product B Task 57,🔴 Product B Task 57 [CRITICAL],CRITICAL,Product B,57,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 14:50:00,20,3,0.0,0.0,50416.0,2nd,440
Product B_78,Production,Product B Task 78,🔴 Product B Task 78 [CRITICAL],CRITICAL,Product B,78,Mechanic Team 5,2025-09-08 14:30:00,2025-09-08 15:30:00,60,3,0.0,0.0,50508.0,2nd,441
Product A_92,Production,Product A Task 92,🔴 Product A Task 92 [CRITICAL],CRITICAL,Product A,92,Mechanic Team 2,2025-09-08 14:30:00,2025-09-08 16:00:00,90,1,22.5,0.9375,50372.0,2nd,442
Product B_QI_180,Quality Inspection,Product B QI for Task 80,🔴 Product B QI for Task 80 [CRITICAL],CRITICAL,Product B,180,Quality Team 2,2025-09-08 14:30:00,2025-09-08 15:15:00,45,2,38.75,1.6145833333333333,50045.0,2nd,443
Product A_QI_180,Quality Inspection,Product A QI for Task 80,🟡 Product A QI for Task 80 [BUFFER],BUFFER,Product A,180,Quality Team 2,2025-09-08 14:30:00,2025-09-08 15:15:00,45,2,62.75,2.6145833333333335,50065.0,2nd,444
Product B_77,Production,Product B Task 77,🟡 Product B Task 77 [BUFFER],BUFFER,Product B,77,Mechanic Team 2,2025-09-08 15:00:00,2025-09-08 15:50:00,50,2,63.916666666666664,2.663194444444444,50935.0,2nd,445
Product B_QI_178,Quality Inspection,Product B QI for Task 78,🔴 Product B QI for Task 78 [CRITICAL],CRITICAL,Product B,178,Quality Team 5,2025-09-08 15:30:00,2025-09-08 16:15:00,45,1,39.25,1.6354166666666667,50507.0,2nd,446
Product B_QI_192,Quality Inspection,Product B QI for Task 92,🟡 Product B QI for Task 92 [BUFFER],BUFFER,Product B,192,Quality Team 2,2025-09-08 16:00:00,2025-09-08 16:45:00,45,2,69.75,2.90625,50351.0,2nd,447
Product C_QI_180,Quality Inspection,Product C QI for Task 80,🟢 Product C QI for Task 80 [FLEXIBLE],FLEXIBLE,Product C,180,Quality Team 2,2025-09-08 16:30:00,2025-09-08 17:15:00,45,2,252.75,10.53125,50085.0,2nd,448
Product E_5,Production,Product E Task 5,🔴 Product E Task 5 [CRITICAL],CRITICAL,Product E,5,Mechanic Team 2,2025-09-08 17:00:00,2025-09-08 17:40:00,40,1,12.333333333333334,0.513888888888889,46137.0,2nd,449
Product C_QI_150,Quality Inspection,Product C QI for Task 50,🔴 Product C QI for Task 50 [CRITICAL],CRITICAL,Product C,150,Quality Team 3,2025-09-08 23:00:00,2025-09-08 23:45:00,45,1,6.25,0.2604166666666667,48072.0,3rd,450
Product B_79,Production,Product B Task 79,🟡 Product B Task 79 [BUFFER],BUFFER,Product B,79,Mechanic Team 3,2025-09-08 23:00:00,2025-09-08 23:40:00,40,4,78.33333333333333,3.263888888888889,51137.0,3rd,451
Product E_10,Production,Product E Task 10,🔴 Product E Task 10 [CRITICAL],CRITICAL,Product E,10,Mechanic Team 1,2025-09-09 06:00:00,2025-09-09 08:00:00,120,2,0.0,0.0,46321.0,1st,452
Product C_76,Production,Product C Task 76,🔴 Product C Task 76 [CRITICAL],CRITICAL,Product C,76,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 07:30:00,90,3,0.0,0.0,50242.0,1st,453
Product B_83,Production,Product B Task 83,🔴 Product B Task 83 [CRITICAL],CRITICAL,Product B,83,Mechanic Team 1,2025-09-09 06:00:00,2025-09-09 06:30:00,30,2,0.0,0.0,50514.0,1st,454
Product A_83,Production,Product A Task 83,🔴 Product A Task 83 [CRITICAL],CRITICAL,Product A,83,Mechanic Team 1,2025-09-09 06:00:00,2025-09-09 06:30:00,30,2,0.0,0.0,50534.0,1st,455
Product E_11,Production,Product E Task 11,🔴 Product E Task 11 [CRITICAL],CRITICAL,Product E,11,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 06:20:00,20,2,0.16666666666666666,0.006944444444444444,46541.0,1st,456
Product C_63,Production,Product C Task 63,🟢 Product C Task 63 [FLEXIBLE],FLEXIBLE,Product C,63,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 06:30:00,30,1,200.0,8.333333333333334,49054.0,1st,457
LP_306,Late Part,Product D Late Part LP_306,🟢 Product D Late Part LP_306 [FLEXIBLE],FLEXIBLE,Product D,LP_306,Mechanic Team 4,2025-09-09 06:00:00,2025-09-09 06:45:00,45,1,313.25,13.052083333333334,-2980.0,1st,458
Product E_22,Production,Product E Task 22,🔴 Product E Task 22 [CRITICAL],CRITICAL,Product E,22,Mechanic Team 4,2025-09-09 06:30:00,2025-09-09 07:30:00,60,2,0.0,0.0,46633.0,1st,459
Product B_89,Production,Product B Task 89,🟡 Product B Task 89 [BUFFER],BUFFER,Product B,89,Mechanic Team 1,2025-09-09 06:30:00,2025-09-09 06:50:00,20,2,48.916666666666664,2.038194444444444,51516.0,1st,460
Product A_89,Production,Product A Task 89,🟡 Product A Task 89 [BUFFER],BUFFER,Product A,89,Mechanic Team 1,2025-09-09 06:30:00,2025-09-09 06:50:00,20,2,72.91666666666667,3.0381944444444446,51536.0,1st,461
Product E_QI_122,Quality Inspection,Product E QI for Task 22,🔴 Product E QI for Task 22 [CRITICAL],CRITICAL,Product E,122,Quality Team 4,2025-09-09 07:30:00,2025-09-09 08:15:00,45,1,0.0,0.0,46632.0,1st,462
Product C_QI_176,Quality Inspection,Product C QI for Task 76,🟢 Product C QI for Task 76 [FLEXIBLE],FLEXIBLE,Product C,176,Quality Team 4,2025-09-09 07:30:00,2025-09-09 08:15:00,45,2,237.75,9.90625,50241.0,1st,463
Product E_QI_110,Quality Inspection,Product E QI for Task 10,🔴 Product E QI for Task 10 [CRITICAL],CRITICAL,Product E,110,Quality Team 1,2025-09-09 08:00:00,2025-09-09 08:45:00,45,2,0.0,0.0,46320.0,1st,464
Product E_27,Production,Product E Task 27,🔴 Product E Task 27 [CRITICAL],CRITICAL,Product E,27,Mechanic Team 4,2025-09-09 08:15:00,2025-09-09 08:35:00,20,2,0.16666666666666666,0.006944444444444444,48266.0,1st,465
Product E_20,Production,Product E Task 20,🔴 Product E Task 20 [CRITICAL],CRITICAL,Product E,20,Mechanic Team 1,2025-09-09 08:45:00,2025-09-09 10:15:00,90,1,0.0,0.0,47152.0,1st,466
Product E_QI_127,Quality Inspection,Product E QI for Task 27,🔴 Product E QI for Task 27 [CRITICAL],CRITICAL,Product E,127,Quality Team 4,2025-09-09 08:45:00,2025-09-09 09:30:00,45,1,0.0,0.0,48265.0,1st,467
Product E_37,Production,Product E Task 37,🟢 Product E Task 37 [FLEXIBLE],FLEXIBLE,Product E,37,Mechanic Team 4,2025-09-09 09:30:00,2025-09-09 10:00:00,30,3,148.5,6.1875,49489.0,1st,468
Product E_QI_120,Quality Inspection,Product E QI for Task 20,🔴 Product E QI for Task 20 [CRITICAL],CRITICAL,Product E,120,Quality Team 1,2025-09-09 10:15:00,2025-09-09 11:00:00,45,2,12.0,0.5,47151.0,1st,469
Product E_28,Production,Product E Task 28,🔴 Product E Task 28 [CRITICAL],CRITICAL,Product E,28,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 16:00:00,90,1,0.0,0.0,47152.0,2nd,470
Product E_23,Production,Product E Task 23,🔴 Product E Task 23 [CRITICAL],CRITICAL,Product E,23,Mechanic Team 5,2025-09-09 14:30:00,2025-09-09 15:00:00,30,1,0.0,0.0,47314.0,2nd,471
Product E_38,Production,Product E Task 38,🔴 Product E Task 38 [CRITICAL],CRITICAL,Product E,38,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 15:30:00,60,2,0.0,0.0,48583.0,2nd,472
Product C_64,Production,Product C Task 64,🔴 Product C Task 64 [CRITICAL],CRITICAL,Product C,64,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 16:30:00,120,1,0.0,0.0,48586.0,2nd,473
Product A_57,Production,Product A Task 57,🔴 Product A Task 57 [CRITICAL],CRITICAL,Product A,57,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 14:50:00,20,3,0.0,0.0,50436.0,2nd,474
Product A_78,Production,Product A Task 78,🔴 Product A Task 78 [CRITICAL],CRITICAL,Product A,78,Mechanic Team 5,2025-09-09 14:30:00,2025-09-09 15:30:00,60,3,0.0,0.0,50528.0,2nd,475
Product E_21,Production,Product E Task 21,🔴 Product E Task 21 [CRITICAL],CRITICAL,Product E,21,Mechanic Team 2,2025-09-09 14:30:00,2025-09-09 15:10:00,40,1,0.08333333333333333,0.003472222222222222,47587.0,2nd,476
